,name,x,y
1591,bittersweet_chocolate_chips,48.266773,-28.976633
1592,chipotle_sauce,-56.012016,0.26438868
1593,candied_cherries,34.181126,-27.897966
1594,ackee,-9.058594,24.01609
1595,raita,9.041128,10.164613
1596,rajma,19.116583,14.433173
1597,callaloo,-8.80228,20.3529
1598,english_toffee_bits,41.78281,-31.823322
1599,creole_style_seasoning,-42.68602,-30.35955
1600,shaoxing,-3.1546052,48.030415
1601,shirataki,-11.298553,54.077084
1602,refrigerated_fettuccine,-25.960793,-36.341476
1603,king_prawns,12.134836,33.92778
1604,edible_flowers,53.484463,-10.107065
1605,loin,6.8196282,-20.647682
1606,shanks,-7.208657,-18.117409
1607,vinaigrette_dressing,-30.150518,-19.563734
1608,dried_black_mushrooms,-4.911624,44.670082
1609,confit_duck_leg,4.1675377,-17.077393
1610,maldon_sea_salt,-25.29358,-27.084105
1611,drippings,-0.18511382,-36.877483
1612,lotus_roots,-6.63528,48.193974
1613,merlot,9.497262,-24.98228
1614,grana_padano,-14.279577,-28.415815
1615,chocolate_bars,50.5555,-27.842361
1616,red_delicious_apples,5.8887715,-16.622587
1617,mesclun,-10.865941,2.2590518
1618,salted_cashews,-3.3885467,54.55432
1619,stuffing_mix,-44.188602,-27.882767
1620,pomegranate,8.1589155,10.324672
1621,_cut_into_italian_loaf,-35.509617,-20.552902
1622,creme_anglaise,49.91318,-21.895226
1623,frozen_green_beans,0.014311063,5.235996
1624,black_gram,18.376938,14.534276
1625,stew,-9.7600155,26.697912
1626,shiso_leaves,-8.260567,56.072704
1627,biscuit_mix,1.3526381,-37.988518
1628,pace_chunky_salsa,-57.53485,-7.4294047
1629,grape_brandy,63.995132,6.120597
1630,emmenthal,4.214384,-31.731987
1631,furikake,-9.9684515,59.94141
1632,dried_cornhusks,-63.97956,18.397047
1633,striped_bass,-13.02788,-10.234085
1634,sub_buns,-35.681637,-15.590568
1635,pectin,40.16168,-22.064949
1636,lingonberry,62.72613,7.0620213
1637,lily_buds,-5.598958,44.97452
1638,chunky,-58.47014,2.409117
1639,unbleached_flour,38.94269,-27.668316
1640,nam_pla,13.183146,47.09595
1641,cajun_spice_mix,-26.599228,-1.5347224
1642,low_sodium_taco_seasoning,-56.68883,-6.0420465
1643,tart_shells,36.157764,-29.741728
1644,sweet_potatoes_&_yams,36.00346,-39.70919
1645,hard_shelled_clams,-9.480127,-7.500706
1646,gherkins,-3.7142243,-13.770922
1647,diced_tomatoes_and_green_chilies,-50.20773,-4.6931334
1648,pimenton,-3.3582573,-6.378668
1649,small_pasta,-12.768981,-20.90233
1650,peperoncini,-30.396328,-20.213284
1651,crisps,-5.005989,65.808624
1652,frozen_raspberries,47.59488,-19.054466
1653,bisquick_baking_mix,-57.826214,-8.640782
1654,dandelion_greens,-3.1862013,-19.289637
1655,catalina_dressing,-54.64775,-6.6851263
1656,sugar_syrup,41.650505,-5.4717326
1657,gumbo_file,-25.81577,1.1855768
1658,salted_dry_roasted_peanuts,14.291328,48.12057
1659,brine_cured_green_olives,-3.939535,-3.5332482
1660,hash_brown,-46.45582,-11.132094
1661,chia_seeds,52.417473,-8.419132
1662,chapati_flour,20.068441,12.93931
1663,italian_herbs,-31.283022,-26.920101
1664,italian_salad_dressing_mix,-51.83631,-0.9470774
1665,ramen,-5.0445647,49.014793
1666,mixed_mushrooms,-9.304779,48.162464
1667,green_apples,37.5868,-11.244951
1668,amaretto_liqueur,41.735775,-11.132566
1669,wonton_skins,-9.380648,46.638817
1670,cointreau_liqueur,43.816387,-10.261848
1671,ragu,-49.16838,-25.87656
1672,pepperoni_turkei,-36.3323,-29.551203
1673,pies,40.616154,-35.32537
1674,achiote,-53.7954,17.857843
1675,french_dressing,-54.411957,-7.831242
1676,andouille_sausage_links,-25.732883,-0.24401215
1677,confit,1.7610114,-21.85498
1678,garnish,-14.661172,-17.038206
1679,bertolli_alfredo_sauce,-29.606052,-33.12862
1680,pinot_noir,-0.7751017,-21.677835
1681,yakisoba_noodles,-2.0052738,48.470196
1682,grit_quick,-13.399737,-43.05468
1683,custard,44.379723,-27.517536
1684,liquid_aminos,8.968724,52.31722
1685,french_fries,-33.494892,-4.2687826
1686,char_siu,-9.659422,38.74619
1687,somen,-8.807938,57.328373
1688,marshmallows,51.795704,-35.24738
1689,medium_curry_powder,12.581083,27.159914
1690,frozen_sweet_peas,-7.0809216,35.1851
1691,merguez_sausage,-1.2312123,-2.8651407
1692,chipotle_paste,-68.93896,5.633977
1693,steel_cut_oats,33.683067,-34.13635
1694,taco_toppings,-55.85572,-1.0266454
1695,medium_tomatoes,-54.292683,0.48181078
1696,fresh_pasta,-31.609255,-33.686516
1697,portobello_caps,-40.486473,-27.20289
1698,gaeta_olives,-19.60355,-20.3234
1699,sorbet,48.907684,-15.258644
1700,carob,67.316536,8.131365
1701,grenadine_syrup,40.794617,-12.105197
1702,cooking_fat,10.672073,14.323227
1703,hot_chili_paste,11.701371,52.339493
1704,branzino,-14.281109,-9.3621855
1705,bergamot,62.519108,6.0613503
1706,leg_quarters,-1.5587705,22.599821
1707,dried_navy_beans,-11.495151,-20.099974
1708,marzipan,45.713215,-24.088455
1709,pierogi,21.590654,-22.209343
1710,double_crust_pie,39.3454,-44.245
1711,crisco,25.73676,-17.551918
1712,low_fat_spaghetti_sauce,-37.760143,-32.111973
1713,polish_sausage,-31.767826,5.0165224
1714,40_less_sodium_taco_seasoning,-58.133167,-1.3654983
1715,hatch_green_chiles,-58.668648,15.596361
1716,dende_oil,-16.89721,-1.3015814
1717,sugar_substitute,54.40706,-7.769321
1718,banger,1.9625196,-32.777496
1719,cubed_potatoes,15.237326,15.898426
1720,silver,45.884052,-13.072541
1721,halibut_steak,-17.75333,-14.46577
1722,seltzer_water,40.490704,-4.7521167
1723,flat_anchovy,-17.870241,-18.40082
1724,monkfish_fillets,-8.621509,-5.9246955
1725,reduced_sodium_black_beans,-58.613808,5.336335
1726,dried_pappardelle,-11.848039,-26.831017
1727,luke_warm_water,39.804626,-25.673254
1728,coco,-4.6135235,16.93532
1729,taco_seasoning_reduced_sodium,-58.42264,-3.5870624
1730,loaves,-34.880016,-23.294224
1731,baton,15.41124,46.10553
1732,grated_pecorino,-31.036413,-35.2275
1733,quail_eggs,-12.649479,54.460133
1734,soft_shelled_crabs,-22.830612,-5.114399
1735,dark_leafy_greens,-1.3902045,45.229782
1736,organic_sugar,-17.194696,57.00979
1737,cooked_meatballs,-39.324306,-30.890278
1738,pressed_tofu,17.066717,49.254326
1739,old_el_paso_thick_n_chunky_salsa,-57.97563,-7.242651
1740,mixed_nuts,35.766132,-27.577564
1741,green_split_peas,-1.2505412,22.38334
1742,chunky_pasta_sauce,-40.20872,-31.858566
1743,burrata,-24.287155,-23.934122
1744,goat,-54.610416,24.73426
1745,sirloin_tip,-27.785498,41.422703
1746,lardons,0.7329225,-22.58158
1747,kochujang,-15.429096,52.263073
1748,amaretti,28.621092,-29.096092
1749,sicilian_olives,-17.36449,-19.371523
1750,perciatelli,-30.55226,-33.84438
1751,flanken_short_ribs,-16.298502,48.918728
1752,pappardelle_pasta,-12.137611,-26.561026
1753,brats,5.4783735,-16.712109
1754,chenpi,0.5123953,40.59838
1755,reduced_sodium_tamari_sauce,-4.7035375,56.18408
1756,tubetti,-11.013373,-22.219454
1757,mini_chocolate_chips,48.915836,-26.505983
1758,pickled_jalapeno_peppers,-64.6789,12.657221
1759,anjou_pears,36.86015,-17.16393
1760,yukon_gold,-19.615507,-21.344814
1761,oreo_cookies,51.70304,-27.14274
1762,free_range_chickens,10.839516,9.121721
1763,pickle_juice,-32.99284,-5.990337
1764,catsup,-34.971375,17.021173
1765,cola,23.914341,-7.7453027
1766,tripe,-2.7187915,34.351967
1767,red_bell_pepper,-66.86987,-13.365187
1768,maple_sugar,35.924366,-37.807022
1769,black_raspberry,63.296352,4.671032
1770,chambord,44.042862,-12.596758
1771,deep_dish_pie_crust,41.853397,-42.52248
1772,chopped_leaves,-2.3924458,-19.950449
1773,seasoning_mix,-50.369366,-7.1710496
1774,frozen_limeade,44.25154,-8.356689
1775,drumstick,-53.040615,23.561008
1776,pancake,-9.56913,39.57094
1777,frozen_vegetables,4.246725,15.428935
1778,_sliced,-66.865715,-13.381128
1779,short_pasta,-28.046633,-25.125767
1780,diced_pimentos,-9.30234,-43.87306
1781,icing,42.560413,-29.841076
1782,snails,-0.039556157,-25.574547
1783,roasted_pistachios,47.582752,-22.237452
1784,pomegranate_molasses,4.103201,-0.7638653
1785,black_treacle,34.78293,-23.792107
1786,goji_berries,53.265606,-6.9615664
1787,vin_santo,42.092167,-17.29267
1788,bass_fillets,-14.815605,-8.999337
1789,balsamico_bianco,-29.064941,-17.100193
1790,haas_avocados,-55.577087,8.608005
1791,mission_figs,20.98309,-29.146759
1792,agar,51.402588,-31.995922
1793,cake_mix,44.435394,-29.092731
1794,black,-10.088145,31.418827
1795,dry_rub,-46.61684,15.336187
1796,mitsuba,-10.321215,56.34324
1797,hot_green_chile,8.788376,12.915637
1798,crushed_graham_crackers,54.837296,-30.355055
1799,mature_cheddar,-36.184048,-40.66474
1800,white_peaches,39.316914,-19.958477
1801,capicola,-31.746227,-21.26935
1802,crostini,-28.204826,-19.96849
1803,lemonade,44.715576,-11.056856
1804,fresh_chili,-20.395592,44.980732
1805,cornbread_stuffing_mix,-11.750318,-45.873226
1806,tenderloin,-13.079389,14.796496
1807,elbow_pasta,-45.053726,-28.816631
1808,sandwiches,-12.034479,28.875397
1809,roasted_chestnuts,17.400032,-27.21882
1810,vegan_margarine,29.31822,-18.562218
1811,kalonji,24.038553,10.525879
1812,_thaw,48.20032,-16.462492
1813,frozen_pound_cake,49.160492,-17.464754
1814,porterhouse_steaks,-24.190638,23.97957
1815,unsweetened_soymilk,18.205534,6.012132
1816,dried_chives,18.14122,-4.164179
1817,smoked_fish,54.583683,21.370132
1818,split_peas,10.50734,15.232066
1819,dried_dates,28.72995,-22.47603
1820,diced_potatoes,-22.778244,-4.498335
1821,casings,-42.797462,-32.066227
1822,polenta_prepar,-35.906937,-28.232502
1823,accent_seasoning,-5.3130345,36.32028
1824,massaman_curry_paste,15.527273,41.417194
1825,yellow_chives,-8.627626,43.812737
1826,kewpie_mayonnaise,-16.008194,54.58251
1827,satsuma_imo,-15.717893,56.28825
1828,challa,32.825714,-38.16762
1829,tart,19.57408,-24.652002
1830,seasoned_flour,-7.684889,-42.74618
1831,caper_berries,-19.155735,-19.063074
1832,baby_eggplants,-24.841984,21.635138
1833,crusty_rolls,-21.313412,-11.56968
1834,sponge,40.79866,-24.076038
1835,posole,-58.287174,20.359978
1836,gyoza_skins,-11.0818,47.535236
1837,fromage_blanc,43.83642,-17.504978
1838,campanelle,-22.793514,-26.079987
1839,uncooked_ziti,-38.343388,-33.27353
1840,violet,65.96735,2.7769442
1841,harissa_sauce,-1.8053601,0.19952148
1842,lychees,51.206394,-6.814158
1843,frozen_whip_topping,48.20614,-16.452162
1844,roasted_white_sesame_seeds,-12.398371,52.769638
1845,cornflake_crumbs,-9.854005,-44.98509
1846,chocolate_curls,52.46677,-24.638355
1847,sauterne,41.77277,-15.8142185
1848,hellmanns_real_mayonnaise,-30.001667,-6.3764133
1849,duck_breast_halves,37.746994,-8.886566
1850,squirt,14.707467,48.5815
1851,mild_curry_paste,8.7962055,11.6705265
1852,rouille,-9.601192,-8.547821
1853,safflower,-13.89431,35.583973
1854,low_sodium_teriyaki_sauce,-2.0815926,49.690037
1855,chocolate_candy_bars,46.975792,-30.200226
1856,pie_filling,44.65962,-30.631615
1857,tri_tip_roast,-55.88454,7.5949
1858,neufchtel,-38.67827,-26.15395
1859,southern_comfort,42.629673,-13.10638
1860,doenzang,-12.0113735,50.826435
1861,queso_anejo,-59.378582,20.04746
1862,venison,-4.1693964,22.627842
1863,mild_salsa,-55.589493,4.194225
1864,filet_mignon_steaks,0.8286043,-26.03588
1865,crumbled_cornbread,-10.885719,-45.23516
1866,cooked_vermicelli,-37.28699,-34.17275
1867,spelt,-14.677528,-23.994047
1868,ritz_crackers,-31.75131,-7.121056
1869,dri_leav_rosemari,-38.012665,-14.251525
1870,hemp_seeds,52.609253,-9.282653
1871,broiler_fryers,-31.263115,-0.28201106
1872,_well_scrub,-12.734458,-6.323779
1873,panettone,28.139133,-27.935078
1874,calamata_olives,-21.458193,-24.084673
1875,wafer,7.557238,13.18106
1876,gluten_free_tamari,-2.9313161,56.27441
1877,bows,-37.83334,-29.094965
1878,prepared_pasta_sauce,-38.4517,-30.454615
1879,balm,8.676218,49.590836
1880,peperoncino,-18.83199,-22.985697
1881,instant_espresso_granules,53.439285,-24.053291
1882,herdez_salsa_verde,-52.285477,10.939286
1883,vegan_mayonnaise,6.2770495,53.997746
1884,fudge_brownie_mix,53.7998,-36.774563
1885,peaches_in_heavy_syrup,44.458252,-31.627365
1886,lasagne,-36.669983,-38.88519
1887,low_sodium_black_beans,-57.892242,5.0906353
1888,_well_scrubbed,-11.557825,-6.104207
1889,fresh_chile,0.32115817,18.559208
1890,prepared_guacamole,-59.938602,4.881715
1891,jack_daniels,23.29001,-8.94097
1892,nuoc_mam,7.9693747,51.86913
1893,sandwich_buns,-35.355625,-12.599648
1894,vermouth,-20.984083,-7.141389
1895,frying_oil,37.904064,-24.077948
1896,sweet_gherkin,0.21123838,-16.53389
1897,medium_salsa,-58.66294,4.7077055
1898,pean,-19.956612,-29.697538
1899,balsamic_reduction,-26.26428,-25.799154
1900,splenda_no_calorie_sweetener,-65.94933,12.484275
1901,mixed_peel,33.554855,-25.87904
1902,sambal_chile_paste,-9.416681,37.894585
1903,johnsonville_andouille,-31.167831,3.1556084
1904,jerk_sauce,-65.43887,7.6911826
1905,golden_beets,-27.757696,-18.973967
1906,liquor,35.919518,-10.271693
1907,shredded_colby,-60.11612,-6.231272
1908,self_raising_flour,33.17073,-24.620077
1909,fideos,-8.539186,-7.5025806
1910,pasta_shell_small,-43.37588,-24.322659
1911,bottle_gourd,18.7749,15.268495
1912,smoked_sea_salt,-41.97218,-13.341846
1913,satsumas,42.64365,-15.935863
1914,pickled_beets,-21.94488,-14.278982
1915,wax_beans,-7.643433,5.4837246
1916,mahimahi,-54.547844,9.0702505
1917,shimeji_mushrooms,-11.875473,51.80918
1918,dried_scallops,-8.128321,43.29214
1919,manicotti,-39.883858,-34.933277
1920,kimchi_juice,-14.099297,50.820797
1921,limoncello,43.884827,-15.029756
1922,uncooked_rigatoni,-37.87845,-32.95884
1923,dried_udon,-11.053281,52.66227
1924,toasted_pumpkinseeds,-62.670807,11.232992
1925,pearl_couscous,3.8512576,-2.1356328
1926,fines_herbes,-41.637074,-30.54153
1927,toasted_cashews,6.5704117,15.641162
1928,kewra_water,26.997189,15.697608
1929,round_loaf,-15.670343,-24.103771
1930,pepperidge_farm_puff_pastry,-56.721104,-8.565527
1931,demi_glace,3.3023658,-26.167356
1932,yuzu,-11.262987,58.006027
1933,dark_chocolate_chip,50.094948,-30.093397
1934,espresso_powder,48.938217,-27.565765
1935,adzuki_beans,46.510437,-28.10281
1936,blackening_seasoning,-25.739588,-2.5788338
1937,burger_buns,-41.663467,-13.364914
1938,grenadine,42.08915,-7.4373794
1939,flaked,-20.034204,24.627748
1940,dijon,-21.287216,-20.896837
1941,red_apples,28.340971,-7.812104
1942,hard_salami,-32.324615,-20.54626
1943,bechamel,0.927019,-36.721333
1944,spam,-15.875607,46.07247
1945,sugar_cane,41.74049,-3.9097924
1946,other_vegetables,-10.279063,27.819118
1947,sourdough_loaf,-15.958531,-27.220045
1948,borlotti_beans,-11.496725,-21.148003
1949,(10_oz.)_frozen_chopped_spinach,-45.24979,-32.357338
1950,black_fungus,-5.9899507,45.95063
1951,sago,20.748009,14.605479
1952,tortilla_wraps,-57.418396,3.4063885
1953,crme_de_cassis,45.43126,-15.024113
1954,elderberry,64.568634,5.364612
1955,mo_hanh,8.403169,52.092434
1956,raw_cane_sugar,43.733604,-21.915165
1957,tapioca_pearls,19.949207,47.372185
1958,fine_granulated_sugar,44.69311,-25.390207
1959,flavored_syrup,47.19954,-14.844599
1960,fresh_angel_hair,-16.89527,-8.248535
1961,prego_traditional_italian_sauce,-38.752518,-29.866251
1962,twists,41.54697,-6.850498
1963,espresso_beans,52.98774,-26.350313
1964,red_swiss_chard,-1.193077,3.4034967
1965,dulce_de_leche,45.67156,-30.26461
1966,chinese_sesame_paste,-1.5496399,44.208298
1967,pita_loaves,-17.780342,-15.324154
1968,starchy_potatoes,0.70516425,-12.3255415
1969,angel_food_cake,51.33846,-24.600502
1970,flaxseed,41.891037,-24.734524
1971,small_capers,-44.67594,-1.8368899
1972,bouquet,-7.8223157,-9.286428
1973,caster,44.75706,-21.969608
1974,frozen_hash_browns,-46.45679,-10.87685
1975,miniature_semisweet_chocolate_chips,45.5923,-31.20336
1976,boston_butt,-36.68333,16.128738
1977,smoked_kielbasa,-7.3577566,-18.74836
1978,jamaican_jerk_spice,-50.668568,19.439857
1979,pasilla,-58.88529,19.882402
1980,hog_casings,-1.3511783,-8.528924
1981,taco_bell_home_originals,-58.305233,-2.159246
1982,globe_eggplant,-27.196323,-27.640768
1983,red_gold_diced_tomatoes,-31.046621,3.1356077
1984,schmaltz,-25.617289,1.8171103
1985,piment_despelette,-0.8929379,-14.280706
1986,grill_seasoning,-20.027739,16.100925
1987,gluten_free_all_purpose_flour,28.110415,-18.72097
1988,idli,18.088999,15.292996
1989,brown_gravy_mix,-48.930317,-5.7036295
1990,frozen_pizza_dough,-35.975067,-27.130878
1991,ragu_cheesi_classic_alfredo_sauc,-52.51589,-8.230905
1992,baking_spray,39.720486,-29.094664
1993,dried_chile_peppers,-24.182922,7.0032063
1994,kraft_miracle_whip_dressing,-43.651115,-9.2879715
1995,gremolata,-2.4932582,-22.25821
1996,kefir,22.843588,9.099248
1997,chiffonade,-11.282192,59.18625
1998,herdez_salsa_casera,-52.36527,10.712921
1999,pastry_flour,39.253952,-29.808315
2000,cooking_liquid,-4.7299223,15.959433
2001,tapioca,18.496126,50.218033
2002,fregola,-16.79655,-19.883661
2003,pork_liver,69.721176,27.89729
2004,waffle,33.140995,-17.0022
2005,rioja,-2.6917095,-7.770383
2006,nuoc_nam,10.161111,48.41035
2007,sushi_nori,-8.632321,60.502266
2008,sofrito,-52.089,15.783364
2009,nopalitos,-62.80352,13.095476
2010,pappadams,7.8541913,13.681811
2011,sazon_seasoning,-52.875282,16.342846
2012,pot_roast,-51.664646,4.541082
2013,persimmon,2.3934073,24.286531
2014,compote,48.261806,-20.87488
2015,truffles,3.516768,-28.761736
2016,tandoori_seasoning,9.353938,11.299071
2017,wholemeal_flour,23.80634,10.242113
2018,old_el_paso_flour_tortillas,-57.473476,1.1881917
2019,millet,23.037434,11.837512
2020,rounds,-10.028936,53.287823
2021,bone_broth,1.9756353,25.678265
2022,cube_steaks,-7.2141523,-43.537693
2023,sliced_green_olives,-35.90291,-25.781767
2024,seitan,0.13678129,30.720978
2025,buttercream_frosting,43.341686,-30.790903
2026,gouda,-10.228049,-42.512047
2027,boar,-3.1425498,-23.349638
2028,broad_beans,-5.8549643,-2.5829113
2029,soaking_liquid,-6.2942934,46.7901
2030,aai_powder,51.320343,-8.641529
2031,red_vermouth,-19.12797,-7.989833
2032,kraft_zesty_italian_dressing,-54.81145,-10.05131
2033,soft_taco_size_flour_tortillas,-54.381416,5.1153674
2034,fresh_mozzarella_balls,-26.79976,-26.516117
2035,assorted_fresh_vegetables,-27.216942,23.156261
2036,greek_style_vinaigrette,-29.7535,-16.611221
2037,rome_apples,22.287685,-27.072227
2038,lea_&_perrins_worcestershire_sauce,-8.696641,36.21571
2039,self_rising_cake_flour,42.401463,-22.333158
2040,pink_beans,-56.010086,-2.5574403
2041,porridge_oats,34.506145,-23.47685
2042,petite_peas,-37.45124,-4.6803875
2043,shortbread_cookies,44.915325,-16.166023
2044,promise_buttery_spread,-58.131447,6.924082
2045,sirloin_tip_roast,-19.690716,44.11029
2046,cornflakes,-8.674335,-44.733746
2047,jerk_marinade,26.334454,-7.192612
2048,heinz_chili_sauce,-38.895817,-13.898554
2049,tandoori_paste,-53.571877,6.062761
2050,light_red_kidney_beans,-50.223312,-4.9886417
2051,ahi,-9.59994,59.06282
2052,dried_thai_chili,3.3477912,39.59936
2053,frozen_mixed_thawed_vegetables,-43.276134,-30.610157
2054,basmati,-24.863258,7.0155334
2055,roasted_almonds,-16.538816,-22.511173
2056,meatloaf,-42.67216,-33.606743
2057,sweet_potatoes_or_yams,-64.53442,9.353109
2058,collard_green_leaves,-27.26329,7.0623765
2059,spelt_flour,21.280474,10.242586
2060,ground_chile,-51.506893,24.765755
2061,edam,42.04733,-27.872519
2062,splenda_brown_sugar_blend,-66.15243,10.641581
2063,emerils_original_essence,-24.114807,1.6675361
2064,chinese_rock_sugar,0.11876536,40.18351
2065,_undrain,-57.03089,-3.811537
2066,margarita_mix,44.28798,-7.342338
2067,sauvignon_blanc,-8.019016,-23.996891
2068,jerusalem_artichokes,2.927054,-14.831273
2069,spring!_water,40.136703,-22.747656
2070,sooji,22.603321,13.870067
2071,40_less_sodium_taco_seasoning_mix,-57.446915,-2.8462408
2072,burgers,-37.218246,-15.398706
2073,sorghum_syrup,39.26213,-37.77981
2074,pancake_mix,-14.739686,50.10786
2075,uncooked_vermicelli,-25.769217,-7.586689
2076,bulb,6.8348713,42.230022
2077,cocktail_sauce,-24.217394,-2.5469053
2078,custard_powder,41.079662,-28.176657
2079,vegan_worcestershire_sauce,-33.99015,3.6129918
2080,chili_seasoning,-44.74683,-7.2764745
2081,peeled_prawns,6.302942,45.6304
2082,shredded_nori,-11.312209,52.983356
2083,tom_yum_paste,11.104596,44.26937
2084,carnation,66.218864,1.43389
2085,low_moisture_mozzarella,-32.6278,-31.330002
2086,chop_green_chilies,-57.064686,-3.800451
